,accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,acc_year,date_from,date_to
338,62,CLIENTS,151603.3,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,30105,Obligation For: 2324537M [Equities] Trade Date 26/05/23,blank,1091203.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-28T18:30:00Z,V324537,2324,01-04-2023,31-03-2024
339,62,CLIENTS,122048.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,31263,Obligation For: 2324538M [Equities] Trade Date 29/05/23,blank,1213251.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-29T18:30:00Z,V324538,2324,01-04-2023,31-03-2024
340,62,CLIENTS,152828.19,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,31882,Obligation For: 2324539M [Equities] Trade Date 30/05/23,blank,1366079.83,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-30T18:30:00Z,V324539,2324,01-04-2023,31-03-2024
341,62,CLIENTS,106573.04,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,32783,Obligation For: 2324540M [Equities] Trade Date 31/05/23,blank,1472652.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-31T18:30:00Z,V324540,2324,01-04-2023,31-03-2024
342,62,CLIENTS,0.0,40064.67,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,33816,Obligation For: 2324541M [Equities] Trade Date 01/06/23,blank,1432588.2,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-01T18:30:00Z,V324541,2324,01-04-2023,31-03-2024
343,62,CLIENTS,0.0,324316.26,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,35115,Obligation For: 2324542M [Equities] Trade Date 02/06/23,blank,1108271.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-04T18:30:00Z,V324542,2324,01-04-2023,31-03-2024
344,62,CLIENTS,0.0,69690.71,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,35509,Obligation For: 2324543M [Equities] Trade Date 05/06/23,blank,1038581.23,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-05T18:30:00Z,V324543,2324,01-04-2023,31-03-2024
345,62,CLIENTS,0.0,398304.93,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,36376,Obligation For: 2324544M [Equities] Trade Date 06/06/23,blank,640276.3,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-06T18:30:00Z,V324544,2324,01-04-2023,31-03-2024
346,62,CLIENTS,0.0,118.35,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,38761,Obligation For: 2023050O [BSE] Trade Date 08/06/23,blank,640157.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-08T18:30:00Z,V023050,2324,01-04-2023,31-03-2024
347,62,CLIENTS,63022.34,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,39192,Obligation For: 2324547M [Equities] Trade Date 09/06/23,blank,703180.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-11T18:30:00Z,V324547,2324,01-04-2023,31-03-2024
348,62,CLIENTS,0.0,126945.77,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,40207,Obligation For: 2324548M [Equities] Trade Date 12/06/23,blank,576234.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-12T18:30:00Z,V324548,2324,01-04-2023,31-03-2024
349,62,CLIENTS,0.0,560.96,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,43226,Obligation For: 2324551M [Equities] Trade Date 15/06/23,blank,575673.56,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-15T18:30:00Z,V324551,2324,01-04-2023,31-03-2024
350,62,CLIENTS,0.0,54169.74,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,44396,Obligation For: 2324552M [Equities] Trade Date 16/06/23,blank,521503.82,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-18T18:30:00Z,V324552,2324,01-04-2023,31-03-2024
351,62,CLIENTS,73283.89,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,44992,Obligation For: 2324553M [Equities] Trade Date 19/06/23,blank,594787.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-19T18:30:00Z,V324553,2324,01-04-2023,31-03-2024
352,62,CLIENTS,0.0,144395.7,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,46851,Obligation For: 2324554M [Equities] Trade Date 20/06/23,blank,450392.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-20T18:30:00Z,V324554,2324,01-04-2023,31-03-2024
353,62,CLIENTS,140375.7,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,46644,Obligation For: 2324555M [Equities] Trade Date 21/06/23,blank,590767.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-21T18:30:00Z,V324555,2324,01-04-2023,31-03-2024
354,62,CLIENTS,264044.09,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,48513,Obligation For: 2324557M [Equities] Trade Date 23/06/23,blank,854811.8,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-25T18:30:00Z,V324557,2324,01-04-2023,31-03-2024
355,62,CLIENTS,68963.58,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,49332,Obligation For: 2324558M [Equities] Trade Date 26/06/23,blank,923775.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-26T18:30:00Z,V324558,2324,01-04-2023,31-03-2024
356,62,CLIENTS,0.0,165568.95,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,54535,Obligation For: 2324562M [Equities] Trade Date 03/07/23,blank,758206.43,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-03T18:30:00Z,V324562,2324,01-04-2023,31-03-2024
357,62,CLIENTS,0.0,126.64,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,54431,Obligation For: 2023059O [BSE] Trade Date 03/07/23,blank,758079.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-03T18:30:00Z,V023059,2324,01-04-2023,31-03-2024
358,62,CLIENTS,101507.61,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,54940,Obligation For: 2324563M [Equities] Trade Date 04/07/23,blank,859587.4,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-04T18:30:00Z,V324563,2324,01-04-2023,31-03-2024
359,62,CLIENTS,0.0,66862.65,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,55687,Obligation For: 2324564M [Equities] Trade Date 05/07/23,blank,792724.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-05T18:30:00Z,V324564,2324,01-04-2023,31-03-2024
360,62,CLIENTS,0.0,400000.0,HO,Branch [HO],2023-07-06T18:30:00Z,blank,2.0,1626,blank,P,392724.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-07-06T18:30:00Z,P/00058,2324,01-04-2023,31-03-2024
361,62,CLIENTS,151705.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,56496,Obligation For: 2324565M [Equities] Trade Date 06/07/23,blank,544430.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-06T18:30:00Z,V324565,2324,01-04-2023,31-03-2024
362,62,CLIENTS,5400000.0,0.0,HO,Branch [HO],2023-07-09T18:30:00Z,RTGS,2.0,1686,blank,R,5944430.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-07-09T18:30:00Z,R/00009,2324,01-04-2023,31-03-2024
363,62,CLIENTS,125755.62,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,59141,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,6070186.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-07-09T18:30:00Z,IE00002,2324,01-04-2023,31-03-2024
364,62,CLIENTS,0.0,670186.32,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,58926,Obligation For: 2324566M [Equities] Trade Date 07/07/23,blank,5400000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-09T18:30:00Z,V324566,2324,01-04-2023,31-03-2024
365,62,CLIENTS,487479.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,59726,Obligation For: 2324567M [Equities] Trade Date 10/07/23,blank,5887479.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-10T18:30:00Z,V324567,2324,01-04-2023,31-03-2024
366,62,CLIENTS,245235.07,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,60368,Obligation For: 2324568M [Equities] Trade Date 11/07/23,blank,6132715.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-11T18:30:00Z,V324568,2324,01-04-2023,31-03-2024
367,62,CLIENTS,0.0,500000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,60594,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,5632715.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-07-11T18:30:00Z,IE00003,2324,01-04-2023,31-03-2024
368,62,CLIENTS,73134.73,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,63125,Obligation For: 2324570M [Equities] Trade Date 13/07/23,blank,5705849.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-13T18:30:00Z,V324570,2324,01-04-2023,31-03-2024
369,62,CLIENTS,0.0,145279.37,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,63582,Obligation For: 2324571M [Equities] Trade Date 14/07/23,blank,5560570.36,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-16T18:30:00Z,V324571,2324,01-04-2023,31-03-2024
370,62,CLIENTS,0.0,1830847.35,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,64151,Obligation For: 2324572M [Equities] Trade Date 17/07/23,blank,3729723.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-17T18:30:00Z,V324572,2324,01-04-2023,31-03-2024
371,62,CLIENTS,0.0,249135.99,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,65153,Obligation For: 2324573M [Equities] Trade Date 18/07/23,blank,3480587.02,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-18T18:30:00Z,V324573,2324,01-04-2023,31-03-2024
372,62,CLIENTS,0.0,393337.42,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,65986,Obligation For: 2324574M [Equities] Trade Date 19/07/23,blank,3087249.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-19T18:30:00Z,V324574,2324,01-04-2023,31-03-2024
373,62,CLIENTS,0.0,895897.13,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,66840,Obligation For: 2324575M [Equities] Trade Date 20/07/23,blank,2191352.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-20T18:30:00Z,V324575,2324,01-04-2023,31-03-2024
374,62,CLIENTS,0.0,368274.43,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,325021,Obligation For: 2324577M [Equities] Trade Date 24/07/23,blank,1823078.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-24T18:30:00Z,V324577,2324,01-04-2023,31-03-2024
375,62,CLIENTS,0.0,282956.17,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,69326,Obligation For: 2324578M [Equities] Trade Date 25/07/23,blank,1540121.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-25T18:30:00Z,V324578,2324,01-04-2023,31-03-2024
376,62,CLIENTS,10269.32,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,71482,Obligation For: 2324579M [Equities] Trade Date 26/07/23,blank,1550391.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-26T18:30:00Z,V324579,2324,01-04-2023,31-03-2024
377,62,CLIENTS,1159.28,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,73954,Obligation For: 2324580M [Equities] Trade Date 27/07/23,blank,1551550.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-27T18:30:00Z,V324580,2324,01-04-2023,31-03-2024
378,62,CLIENTS,56050.14,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,75438,Obligation For: 2324581M [Equities] Trade Date 28/07/23,blank,1607600.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-30T18:30:00Z,V324581,2324,01-04-2023,31-03-2024
379,62,CLIENTS,0.0,112626.88,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,79122,Obligation For: 2324584M [Equities] Trade Date 02/08/23,blank,1494973.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-02T18:30:00Z,V324584,2324,01-04-2023,31-03-2024
380,62,CLIENTS,0.0,156443.15,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,80689,Obligation For: 2324585M [Equities] Trade Date 03/08/23,blank,1338530.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-03T18:30:00Z,V324585,2324,01-04-2023,31-03-2024
381,62,CLIENTS,380006.41,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,81582,Obligation For: 2324586M [Equities] Trade Date 04/08/23,blank,1718536.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-06T18:30:00Z,V324586,2324,01-04-2023,31-03-2024
382,62,CLIENTS,0.0,384514.06,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,81786,Obligation For: 2324586V [Equities] Trade Date 04/08/23,blank,1334022.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-06T18:30:00Z,V324586,2324,01-04-2023,31-03-2024
383,62,CLIENTS,24152.7,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,83116,Obligation For: 2324587M [Equities] Trade Date 07/08/23,blank,1358175.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-07T18:30:00Z,V324587,2324,01-04-2023,31-03-2024
384,62,CLIENTS,0.0,270605.9,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,83988,Obligation For: 2324588M [Equities] Trade Date 08/08/23,blank,1087569.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-08T18:30:00Z,V324588,2324,01-04-2023,31-03-2024
385,62,CLIENTS,28756.4,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,85531,Obligation For: 2324589M [Equities] Trade Date 09/08/23,blank,1116326.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-09T18:30:00Z,V324589,2324,01-04-2023,31-03-2024
386,62,CLIENTS,272615.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,87863,Obligation For: 2324591M [Equities] Trade Date 11/08/23,blank,1388941.9,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-13T18:30:00Z,V324591,2324,01-04-2023,31-03-2024
387,62,CLIENTS,0.0,383541.73,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,88960,Obligation For: 2324592M [Equities] Trade Date 14/08/23,blank,1005400.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-16T18:30:00Z,V324592,2324,01-04-2023,31-03-2024
388,62,CLIENTS,132125.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,90239,Obligation For: 2324593M [Equities] Trade Date 16/08/23,blank,1137526.09,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-16T18:30:00Z,V324593,2324,01-04-2023,31-03-2024
389,62,CLIENTS,0.0,200000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,90890,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,937526.09,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-08-16T18:30:00Z,IE00007,2324,01-04-2023,31-03-2024
390,62,CLIENTS,789707.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,91311,Obligation For: 2324594M [Equities] Trade Date 17/08/23,blank,1727234.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-17T18:30:00Z,V324594,2324,01-04-2023,31-03-2024
391,62,CLIENTS,0.0,81794.74,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,107970,Obligation For: 2324594V [Equities] Trade Date 17/08/23,blank,1645439.3,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-17T18:30:00Z,V324594,2324,01-04-2023,31-03-2024
392,62,CLIENTS,74777.08,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,92964,Obligation For: 2324595M [Equities] Trade Date 18/08/23,blank,1720216.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-20T18:30:00Z,V324595,2324,01-04-2023,31-03-2024
393,62,CLIENTS,0.0,130546.31,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,96158,Obligation For: 2324598M [Equities] Trade Date 23/08/23,blank,1589670.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-23T18:30:00Z,V324598,2324,01-04-2023,31-03-2024
394,62,CLIENTS,0.0,134292.09,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,97417,Obligation For: 2324599M [Equities] Trade Date 24/08/23,blank,1455377.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-24T18:30:00Z,V324599,2324,01-04-2023,31-03-2024
395,62,CLIENTS,0.0,571265.35,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,98747,Obligation For: 2324600V [Equities] Trade Date 25/08/23,blank,884112.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-27T18:30:00Z,V324600,2324,01-04-2023,31-03-2024
396,62,CLIENTS,529716.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,115355,Obligation For: 2324600M [Equities] Trade Date 25/08/23,blank,1413829.4,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-27T18:30:00Z,V324600,2324,01-04-2023,31-03-2024
397,62,CLIENTS,0.0,134045.46,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,104303,Obligation For: 2324604M [Equities] Trade Date 31/08/23,blank,1279783.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-31T18:30:00Z,V324604,2324,01-04-2023,31-03-2024
398,62,CLIENTS,0.0,131018.95,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,157528,Obligation For: 2324605M [Equities] Trade Date 01/09/23,blank,1148764.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-03T18:30:00Z,V324605,2324,01-04-2023,31-03-2024
399,62,CLIENTS,163850.06,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,116599,Obligation For: 2324609M [Equities] Trade Date 07/09/23,blank,1312615.05,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-07T18:30:00Z,V324609,2324,01-04-2023,31-03-2024
400,62,CLIENTS,11175.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,117235,Obligation For: 2324610M [Equities] Trade Date 08/09/23,blank,1323790.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-10T18:30:00Z,V324610,2324,01-04-2023,31-03-2024
401,62,CLIENTS,0.0,264527.25,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,118487,Obligation For: 2324611M [Equities] Trade Date 11/09/23,blank,1059263.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-11T18:30:00Z,V324611,2324,01-04-2023,31-03-2024
402,62,CLIENTS,0.0,136023.3,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,118787,Obligation For: 2324611V [Equities] Trade Date 11/09/23,blank,923240.43,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-11T18:30:00Z,V324611,2324,01-04-2023,31-03-2024
403,62,CLIENTS,0.0,40.87,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,155403,Obligation For: 2023088O [BSE] Trade Date 12/09/23,blank,923199.56,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-12T18:30:00Z,V023088,2324,01-04-2023,31-03-2024
404,62,CLIENTS,0.0,111.33,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,120177,Obligation For: 2023090O [BSE] Trade Date 12/09/23,blank,923088.23,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-12T18:30:00Z,V023090,2324,01-04-2023,31-03-2024
405,62,CLIENTS,0.0,124148.74,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,123725,Obligation For: 2324615M [Equities] Trade Date 15/09/23,blank,798939.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-17T18:30:00Z,V324615,2324,01-04-2023,31-03-2024
406,62,CLIENTS,53794.9,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,124451,Obligation For: 2324616M [Equities] Trade Date 18/09/23,blank,852734.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-19T18:30:00Z,V324616,2324,01-04-2023,31-03-2024
407,62,CLIENTS,194562.16,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,127713,Obligation For: 2324618M [Equities] Trade Date 21/09/23,blank,1047296.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-21T18:30:00Z,V324618,2324,01-04-2023,31-03-2024
408,62,CLIENTS,0.0,243931.36,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,127871,Obligation For: 2324019T [Equities] Trade Date 21/09/23,blank,803365.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-21T18:30:00Z,V324019,2324,01-04-2023,31-03-2024
409,62,CLIENTS,189999.73,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,129232,Obligation For: 2324619M [Equities] Trade Date 22/09/23,blank,993364.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-24T18:30:00Z,V324619,2324,01-04-2023,31-03-2024
410,62,CLIENTS,275167.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,130030,Obligation For: 2324620M [Equities] Trade Date 25/09/23,blank,1268531.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-25T18:30:00Z,V324620,2324,01-04-2023,31-03-2024
411,62,CLIENTS,0.0,300000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,130141,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,968531.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-09-25T18:30:00Z,IE00004,2324,01-04-2023,31-03-2024
412,62,CLIENTS,136921.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,130570,Obligation For: 2324621M [Equities] Trade Date 26/09/23,blank,1105453.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-26T18:30:00Z,V324621,2324,01-04-2023,31-03-2024
413,62,CLIENTS,0.0,133391.26,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,131568,Obligation For: 2324622M [Equities] Trade Date 27/09/23,blank,972062.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-27T18:30:00Z,V324622,2324,01-04-2023,31-03-2024
414,62,CLIENTS,257290.36,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,134844,Obligation For: 2324624M [Equities] Trade Date 29/09/23,blank,1229352.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-02T18:30:00Z,V324624,2324,01-04-2023,31-03-2024
415,62,CLIENTS,67648.58,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,136733,Obligation For: 2324626M [Equities] Trade Date 04/10/23,blank,1297001.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-04T18:30:00Z,V324626,2324,01-04-2023,31-03-2024
416,62,CLIENTS,0.0,1950000.0,HO,Branch [HO],2023-10-05T18:30:00Z,blank,2.0,4137,blank,P,-652998.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2023-10-05T18:30:00Z,P/00084,2324,01-04-2023,31-03-2024
417,62,CLIENTS,688349.41,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,138923,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,35350.96,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-10-05T18:30:00Z,IE00004,2324,01-04-2023,31-03-2024
418,62,CLIENTS,0.0,100000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,140905,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,-64649.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-10-08T18:30:00Z,IE00007,2324,01-04-2023,31-03-2024
419,62,CLIENTS,165475.81,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,139048,Obligation For: 2324628M [Equities] Trade Date 06/10/23,blank,100826.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-08T18:30:00Z,V324628,2324,01-04-2023,31-03-2024
420,62,CLIENTS,1950000.0,0.0,HO,Branch [HO],2023-10-09T18:30:00Z,RTGS,2.0,4246,blank,R,2050826.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-10-09T18:30:00Z,R/00012,2324,01-04-2023,31-03-2024
421,62,CLIENTS,47575.64,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,174091,Obligation For: 2324629M [Equities] Trade Date 09/10/23,blank,2098402.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-09T18:30:00Z,V324629,2324,01-04-2023,31-03-2024
422,62,CLIENTS,25475.69,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,182450,Obligation For: 2324631M [Equities] Trade Date 11/10/23,blank,2123878.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-11T18:30:00Z,V324631,2324,01-04-2023,31-03-2024
423,62,CLIENTS,150044.29,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,182746,Obligation For: 2324632M [Equities] Trade Date 12/10/23,blank,2273922.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-12T18:30:00Z,V324632,2324,01-04-2023,31-03-2024
